time,lat,lon
4213.6,46.8138,167.4724
4214.2,46.8483,167.4868
4214.8,46.8829,167.5014
4215.4,46.9174,167.5159
4216.0,46.9519,167.5305
4216.7,46.9865,167.545
4217.3,47.021,167.5596
4217.9,47.0555,167.5743
4218.5,47.0901,167.5889
4219.1,47.1246,167.6036
4219.7,47.1591,167.6183
4220.3,47.1936,167.633
4220.9,47.2281,167.6477
4221.6,47.2626,167.6625
4222.2,47.2972,167.6773
4222.8,47.3317,167.6921
4223.4,47.3662,167.7069
4224.0,47.4007,167.7218
4224.6,47.4352,167.7366
4225.2,47.4697,167.7515
4225.8,47.5042,167.7664
4226.5,47.5386,167.7814
4227.1,47.5731,167.7964
4227.7,47.6076,167.8114
4228.3,47.6421,167.8264
4228.9,47.6766,167.8414
4229.5,47.711,167.8565
4230.1,47.7455,167.8716
4230.7,47.78,167.8867
4231.4,47.8145,167.9018
4232.0,47.8489,167.917
4232.6,47.8834,167.9321
4233.2,47.9178,167.9474
4233.8,47.9523,167.9626
4234.4,47.9867,167.9778
4235.0,48.0212,167.9931
4235.7,48.0556,168.0084
4236.3,48.0901,168.0237
4236.9,48.1245,168.0391
4237.5,48.159,168.0545
4238.1,48.1934,168.0699
4238.7,48.2278,168.0853
4239.3,48.2622,168.1007
4239.9,48.2967,168.1162
4240.6,48.3311,168.1317
4241.2,48.3655,168.1472
4241.8,48.3999,168.1628
4242.4,48.4343,168.1783
4243.0,48.4687,168.1939
4243.6,48.5031,168.2095
4244.2,48.5375,168.2252
4244.8,48.5719,168.2409
4245.5,48.6063,168.2565
4246.1,48.6407,168.2723
4246.7,48.6751,168.288
4247.3,48.7095,168.3038
4247.9,48.7439,168.3196
4248.5,48.7783,168.3354
4249.1,48.8126,168.3513
4249.7,48.847,168.3671
4250.4,48.8814,168.383
4251.0,48.9158,168.3989
4251.6,48.9501,168.4149
4252.2,48.9845,168.4309
4252.8,49.0188,168.4469
4253.4,49.0532,168.4629
4254.0,49.0876,168.479
4254.6,49.1219,168.495
4255.3,49.1562,168.5111
4255.9,49.1906,168.5273
4256.5,49.2249,168.5434
4257.1,49.2593,168.5596
4257.7,49.2936,168.5758
4258.3,49.3279,168.5921
4258.9,49.3622,168.6083
4259.6,49.3966,168.6246
4260.2,49.4309,168.6409
4260.8,49.4652,168.6573
4261.4,49.4995,168.6736
4262.0,49.5338,168.69
4262.6,49.5681,168.7065
4263.2,49.6024,168.7229
4263.8,49.6367,168.7394
4264.5,49.671,168.7559
4265.1,49.7053,168.7724
4265.7,49.7396,168.789
4266.3,49.7739,168.8056
4266.9,49.8082,168.8222
4267.5,49.8424,168.8388
4268.1,49.8767,168.8555
4268.7,49.911,168.8722
4269.4,49.9453,168.8889
4270.0,49.9795,168.9057
4270.6,50.0138,168.9224
4271.2,50.048,168.9392
4271.8,50.0823,168.9561
4272.4,50.1166,168.9729
4273.0,50.1508,168.9898
4273.6,50.185,169.0067
4274.3,50.2193,169.0237
4274.9,50.2535,169.0407
4275.5,50.2878,169.0577
4276.1,50.322,169.0747
4276.7,50.3562,169.0918
4277.3,50.3904,169.1089
4277.9,50.4246,169.126
4278.6,50.4589,169.1431
4279.2,50.4931,169.1603
4279.8,50.5273,169.1775
4280.4,50.5615,169.1947
4281.0,50.5957,169.212
4281.6,50.6299,169.2293
4282.2,50.6641,169.2466
4282.8,50.6983,169.264
4283.5,50.7325,169.2813
4284.1,50.7666,169.2988
4284.7,50.8008,169.3162
4285.3,50.835,169.3337
4285.9,50.8692,169.3512
4286.5,50.9033,169.3687
4287.1,50.9375,169.3862
4287.7,50.9717,169.4038
4288.4,51.0058,169.4214
4289.0,51.04,169.4391
4289.6,51.0741,169.4568
4290.2,51.1083,169.4745
4290.8,51.1424,169.4922
4291.4,51.1765,169.51
4292.0,51.2107,169.5278
4292.6,51.2448,169.5456
4293.3,51.2789,169.5635
4293.9,51.3131,169.5814
4294.5,51.3472,169.5993
4295.1,51.3813,169.6172
4295.7,51.4154,169.6352
4296.3,51.4495,169.6532
4296.9,51.4836,169.6713
4297.5,51.5177,169.6893
4298.2,51.5518,169.7074
4298.8,51.5859,169.7256
4299.4,51.62,169.7438
4300.0,51.6541,169.7619
4300.6,51.6882,169.7802
4301.2,51.7222,169.7984
4301.8,51.7563,169.8167
4302.5,51.7904,169.8351
4303.1,51.8244,169.8534
4303.7,51.8585,169.8718
4304.3,51.8926,169.8902
4304.9,51.9266,169.9087
4305.5,51.9607,169.9272
4306.1,51.9947,169.9457
4306.7,52.0288,169.9643
4307.4,52.0628,169.9828
4308.0,52.0968,170.0015
4308.6,52.1309,170.0201
4309.2,52.1649,170.0388
4309.8,52.1989,170.0575
4310.4,52.2329,170.0762
4311.0,52.2669,170.095
4311.6,52.3009,170.1138
4312.3,52.3349,170.1327
4312.9,52.3689,170.1516
4313.5,52.4029,170.1705
4314.1,52.4369,170.1894
4314.7,52.4709,170.2084
4315.3,52.5049,170.2274
4315.9,52.5389,170.2465
4316.5,52.5729,170.2656
4317.2,52.6068,170.2847
4317.8,52.6408,170.3038
4318.4,52.6748,170.323
4319.0,52.7087,170.3422
4319.6,52.7427,170.3615
4320.2,52.7766,170.3808
4320.8,52.8106,170.4001
4321.5,52.8445,170.4194
4322.1,52.8784,170.4388
4322.7,52.9124,170.4583
4323.3,52.9463,170.4777
4323.9,52.9802,170.4972
4107.0,40.7612,165.2696
4107.6,40.7961,165.281
4108.2,40.8311,165.2923
4108.8,40.866,165.3037
4109.4,40.9009,165.3151
4110.0,40.9359,165.3265
4110.6,40.9708,165.3379
4111.2,41.0057,165.3493
4111.9,41.0407,165.3607
4112.5,41.0756,165.3722
4113.1,41.1105,165.3837
4113.7,41.1454,165.3951
4114.3,41.1804,165.4066
4114.9,41.2153,165.4181
4115.5,41.2502,165.4297
4116.1,41.2851,165.4412
4116.8,41.32,165.4528
4117.4,41.3549,165.4643
4118.0,41.3899,165.4759
4118.6,41.4248,165.4875
4119.2,41.4597,165.4992
4119.8,41.4946,165.5108
4120.4,41.5295,165.5224
4121.0,41.5644,165.5341
4121.7,41.5993,165.5458
4122.3,41.6342,165.5575
4122.9,41.6691,165.5692
4123.5,41.704,165.5809
4124.1,41.7389,165.5927
4124.7,41.7737,165.6045
4125.3,41.8086,165.6162
4125.9,41.8435,165.628
4126.6,41.8784,165.6398
4127.2,41.9133,165.6517
4127.8,41.9482,165.6635
4128.4,41.983,165.6754
4129.0,42.0179,165.6872
4129.6,42.0528,165.6991
4130.2,42.0876,165.711
4130.9,42.1225,165.7229
4131.5,42.1574,165.7349
4132.1,42.1922,165.7468
4132.7,42.2271,165.7588
4133.3,42.262,165.7708
4133.9,42.2968,165.7828
4134.5,42.3317,165.7948
4135.1,42.3665,165.8069
4135.8,42.4014,165.8189
4136.4,42.4362,165.831
4137.0,42.4711,165.8431
4137.6,42.5059,165.8552
4138.2,42.5408,165.8673
4138.8,42.5756,165.8794
4139.4,42.6104,165.8916
4140.0,42.6453,165.9037
4140.7,42.6801,165.9159
4141.3,42.715,165.9281
4141.9,42.7498,165.9404
4142.5,42.7846,165.9526
4143.1,42.8194,165.9648
4143.7,42.8543,165.9771
4144.3,42.8891,165.9894
4144.9,42.9239,166.0017
4145.6,42.9587,166.014
4146.2,42.9935,166.0264
4146.8,43.0283,166.0387
4147.4,43.0632,166.0511
4148.0,43.098,166.0635
4148.6,43.1328,166.0759
4149.2,43.1676,166.0883
4149.8,43.2024,166.1008
4150.5,43.2372,166.1132
4151.1,43.272,166.1257
4151.7,43.3068,166.1382
4152.3,43.3416,166.1507
4152.9,43.3764,166.1632
4153.5,43.4111,166.1758
4154.1,43.4459,166.1883
4154.8,43.4807,166.2009
4155.4,43.5155,166.2135
4156.0,43.5503,166.2261
4156.6,43.5851,166.2388
4157.2,43.6198,166.2514
4157.8,43.6546,166.2641
4158.4,43.6894,166.2768
4159.0,43.7241,166.2895
4159.7,43.7589,166.3022
4160.3,43.7937,166.3149
4160.9,43.8284,166.3277
4161.5,43.8632,166.3405
4162.1,43.8979,166.3533
4162.7,43.9327,166.3661
4163.3,43.9675,166.3789
4163.9,44.0022,166.3918
4164.6,44.037,166.4046
4165.2,44.0717,166.4175
4165.8,44.1064,166.4305
4166.4,44.1412,166.4434
4167.0,44.1759,166.4563
4167.6,44.2107,166.4693
4168.2,44.2454,166.4823
4168.8,44.2801,166.4953
4169.5,44.3148,166.5083
4170.1,44.3496,166.5213
4170.7,44.3843,166.5344
4171.3,44.419,166.5474
4171.9,44.4537,166.5605
4172.5,44.4885,166.5736
4173.1,44.5232,166.5868
4173.8,44.5579,166.5999
4174.4,44.5926,166.6131
4175.0,44.6273,166.6263
4175.6,44.662,166.6395
4176.2,44.6967,166.6527
4176.8,44.7314,166.666
4177.4,44.7661,166.6792
4178.0,44.8008,166.6925
4178.7,44.8355,166.7058
4179.3,44.8702,166.7191
4179.9,44.9049,166.7325
4180.5,44.9396,166.7458
4181.1,44.9742,166.7592
4181.7,45.0089,166.7726
4182.3,45.0436,166.786
4182.9,45.0783,166.7995
4183.6,45.113,166.8129
4184.2,45.1476,166.8264
4184.8,45.1823,166.8399
4185.4,45.217,166.8534
4186.0,45.2516,166.867
4186.6,45.2863,166.8805
4187.2,45.3209,166.8941
4187.8,45.3556,166.9077
4188.5,45.3903,166.9213
4189.1,45.4249,166.935
4189.7,45.4595,166.9486
4190.3,45.4942,166.9623
4190.9,45.5288,166.976
4191.5,45.5635,166.9897
4192.1,45.5981,167.0034
4192.8,45.6328,167.0172
4193.4,45.6674,167.031
4194.0,45.702,167.0448
4194.6,45.7366,167.0586
4195.2,45.7713,167.0724
4195.8,45.8059,167.0863
4196.4,45.8405,167.1002
4197.0,45.8751,167.1141
4197.7,45.9097,167.128
4198.3,45.9444,167.142
4198.9,45.979,167.1559
4199.5,46.0136,167.1699
4200.1,46.0482,167.1839
4200.7,46.0828,167.198
4201.3,46.1174,167.212
4201.9,46.152,167.2261
4202.6,46.1866,167.2402
4203.2,46.2212,167.2543
4203.8,46.2557,167.2684
4204.4,46.2903,167.2826
4205.0,46.3249,167.2968
4205.6,46.3595,167.311
4206.2,46.3941,167.3252
4206.8,46.4286,167.3394
4207.5,46.4632,167.3537
4208.1,46.4978,167.368
4208.7,46.5324,167.3823
4209.3,46.5669,167.3966
4209.9,46.6015,167.411
4210.5,46.636,167.4253
4211.1,46.6706,167.4397
4211.7,46.7051,167.4542
4212.4,46.7397,167.4686
4213.0,46.7742,167.483
4213.6,46.8088,167.4975
4214.2,46.8433,167.512
4214.8,46.8779,167.5266
4215.4,46.9124,167.5411
4216.0,46.9469,167.5557
4216.7,46.9815,167.5703
4217.3,47.016,167.5849
4217.9,47.0505,167.5995
4218.5,47.085,167.6142
4219.1,47.1196,167.6289
4219.7,47.1541,167.6436
4220.3,47.1886,167.6583
4220.9,47.2231,167.6731
4221.6,47.2576,167.6879
4222.2,47.2921,167.7027
4222.8,47.3266,167.7175
4223.4,47.3611,167.7323
4224.0,47.3956,167.7472
4224.6,47.4301,167.7621
4225.2,47.4646,167.777
4225.8,47.4991,167.7919
4226.5,47.5336,167.8069
4227.1,47.5681,167.8219
4227.7,47.6025,167.8369
4228.3,47.637,167.8519
4228.9,47.6715,167.867
4229.5,47.706,167.882
4230.1,47.7404,167.8971
4230.7,47.7749,167.9123
4231.4,47.8093,167.9274
4232.0,47.8438,167.9426
4232.6,47.8783,167.9578
4233.2,47.9127,167.973
4233.8,47.9472,167.9882
4234.4,47.9816,168.0035
4235.0,48.0161,168.0188
4235.7,48.0505,168.0341
4236.3,48.0849,168.0495
4236.9,48.1194,168.0648
4237.5,48.1538,168.0802
4238.1,48.1882,168.0956
4238.7,48.2227,168.1111
4239.3,48.2571,168.1265
4239.9,48.2915,168.142
4240.6,48.3259,168.1575
4241.2,48.3603,168.1731
4241.8,48.3947,168.1886
4242.4,48.4291,168.2042
4243.0,48.4635,168.2198
4243.6,48.4979,168.2355
4244.2,48.5323,168.2511
4244.8,48.5667,168.2668
4245.5,48.6011,168.2825
4246.1,48.6355,168.2982
4246.7,48.6699,168.314
4247.3,48.7043,168.3298
4247.9,48.7387,168.3456
4248.5,48.773,168.3614
4249.1,48.8074,168.3773
4249.7,48.8418,168.3932
4250.4,48.8761,168.4091
4251.0,48.9105,168.425
4251.6,48.9449,168.441
4252.2,48.9792,168.457
4252.8,49.0136,168.473
4253.4,49.0479,168.4891
4254.0,49.0823,168.5051
4254.6,49.1166,168.5212
4255.3,49.151,168.5373
4255.9,49.1853,168.5535
4256.5,49.2196,168.5697
4257.1,49.254,168.5859
4257.7,49.2883,168.6021
4258.3,49.3226,168.6183
4258.9,49.3569,168.6346
4259.6,49.3912,168.6509
4260.2,49.4256,168.6673
4260.8,49.4599,168.6836
4261.4,49.4942,168.7
4262.0,49.5285,168.7164
4262.6,49.5628,168.7328
4263.2,49.5971,168.7493
4263.8,49.6314,168.7658
4264.5,49.6657,168.7823
4265.1,49.6999,168.7989
4265.7,49.7342,168.8154
4266.3,49.7685,168.832
4266.9,49.8028,168.8487
4267.5,49.8371,168.8653
4268.1,49.8713,168.882
4268.7,49.9056,168.8987
4269.4,49.9399,168.9155
4270.0,49.9741,168.9323
4270.6,50.0084,168.949
4271.2,50.0426,168.9659
4271.8,50.0769,168.9827
4272.4,50.1111,168.9996
4273.0,50.1454,169.0165
4273.6,50.1796,169.0334
4274.3,50.2138,169.0504
4274.9,50.2481,169.0674
4275.5,50.2823,169.0844
4276.1,50.3165,169.1015
4276.7,50.3507,169.1185
4277.3,50.385,169.1357
4277.9,50.4192,169.1528
4278.6,50.4534,169.17
4279.2,50.4876,169.1871
4279.8,50.5218,169.2044
4280.4,50.556,169.2216
4281.0,50.5902,169.2389
4281.6,50.6244,169.2562
4282.2,50.6586,169.2735
4282.8,50.6928,169.2909
4283.5,50.7269,169.3083
4284.1,50.7611,169.3257
4284.7,50.7953,169.3432
4285.3,50.8295,169.3607
4285.9,50.8636,169.3782
4286.5,50.8978,169.3957
4287.1,50.9319,169.4133
4287.7,50.9661,169.4309
4288.4,51.0002,169.4485
4289.0,51.0344,169.4662
4289.6,51.0685,169.4839
4290.2,51.1027,169.5016
4290.8,51.1368,169.5194
4291.4,51.171,169.5372
4292.0,51.2051,169.555
4292.6,51.2392,169.5728
4293.3,51.2733,169.5907
4293.9,51.3074,169.6086
4294.5,51.3416,169.6265
4295.1,51.3757,169.6445
4295.7,51.4098,169.6625
4296.3,51.4439,169.6805
4296.9,51.478,169.6986
4297.5,51.5121,169.7167
4298.2,51.5462,169.7348
4298.8,51.5802,169.753
4299.4,51.6143,169.7712
4300.0,51.6484,169.7894
4300.6,51.6825,169.8076
4301.2,51.7166,169.8259
4301.8,51.7506,169.8442
4302.5,51.7847,169.8626
4303.1,51.8187,169.8809
4303.7,51.8528,169.8994
4304.3,51.8869,169.9178
4304.9,51.9209,169.9363
4305.5,51.9549,169.9548
4306.1,51.989,169.9733
4306.7,52.023,169.9919
4307.4,52.0571,170.0105
4308.0,52.0911,170.0291
4308.6,52.1251,170.0478
4309.2,52.1591,170.0665
4309.8,52.1931,170.0852
4310.4,52.2271,170.104
4311.0,52.2612,170.1228
4311.6,52.2952,170.1416
4312.3,52.3292,170.1605
4312.9,52.3632,170.1794
4313.5,52.3971,170.1983
4314.1,52.4311,170.2173
4314.7,52.4651,170.2363
4315.3,52.4991,170.2553
4315.9,52.5331,170.2744
4316.5,52.567,170.2935
4317.2,52.601,170.3126
4317.8,52.635,170.3318
4318.4,52.6689,170.351
4319.0,52.7029,170.3702
4319.6,52.7368,170.3895
4320.2,52.7708,170.4088
4320.8,52.8047,170.4281
4321.5,52.8386,170.4475
4322.1,52.8726,170.4669
4322.7,52.9065,170.4863
4107.0,40.7569,165.2926
4107.6,40.7918,165.304
4108.2,40.8267,165.3153
4108.8,40.8617,165.3267
4109.4,40.8966,165.3381
4110.0,40.9315,165.3495
4110.6,40.9665,165.3609
4111.2,41.0014,165.3724
4111.9,41.0363,165.3838
4112.5,41.0713,165.3953
4113.1,41.1062,165.4068
4113.7,41.1411,165.4182
4114.3,41.176,165.4297
4114.9,41.2109,165.4413
4115.5,41.2458,165.4528
4116.1,41.2808,165.4644
4116.8,41.3157,165.476
4117.4,41.3506,165.4875
4118.0,41.3855,165.4991
4118.6,41.4204,165.5108
4119.2,41.4553,165.5224
4119.8,41.4902,165.534
4120.4,41.5251,165.5457
4121.0,41.56,165.5574
4121.7,41.5949,165.5691
4122.3,41.6298,165.5808
4122.9,41.6647,165.5925
4123.5,41.6996,165.6042
4124.1,41.7344,165.616
4124.7,41.7693,165.6278
4125.3,41.8042,165.6396
4125.9,41.8391,165.6514
4126.6,41.874,165.6632
4127.2,41.9089,165.675
4127.8,41.9437,165.6869
4128.4,41.9786,165.6987
4129.0,42.0135,165.7106
4129.6,42.0483,165.7225
4130.2,42.0832,165.7345
4130.9,42.1181,165.7464
4131.5,42.1529,165.7583
4132.1,42.1878,165.7703
4132.7,42.2226,165.7823
4133.3,42.2575,165.7943
4133.9,42.2924,165.8063
4134.5,42.3272,165.8183
4135.1,42.3621,165.8304
4135.8,42.3969,165.8424
4136.4,42.4318,165.8545
4137.0,42.4666,165.8666
4137.6,42.5014,165.8787
4138.2,42.5363,165.8909
4138.8,42.5711,165.903
4139.4,42.606,165.9152
4140.0,42.6408,165.9274
4140.7,42.6756,165.9396
4141.3,42.7104,165.9518
4141.9,42.7453,165.964
4142.5,42.7801,165.9763
4143.1,42.8149,165.9885
4143.7,42.8497,166.0008
4144.3,42.8846,166.0131
4144.9,42.9194,166.0254
4145.6,42.9542,166.0378
4146.2,42.989,166.0501
4146.8,43.0238,166.0625
4147.4,43.0586,166.0748
4148.0,43.0934,166.0872
4148.6,43.1282,166.0997
4149.2,43.163,166.1121
4149.8,43.1978,166.1246
4150.5,43.2326,166.137
4151.1,43.2674,166.1495
4151.7,43.3022,166.162
4152.3,43.337,166.1745
4152.9,43.3718,166.1871
4153.5,43.4066,166.1996
4154.1,43.4413,166.2122
4154.8,43.4761,166.2248
4155.4,43.5109,166.2374
4156.0,43.5457,166.2501
4156.6,43.5805,166.2627
4157.2,43.6152,166.2754
4157.8,43.65,166.2881
4158.4,43.6848,166.3008
4159.0,43.7195,166.3135
4159.7,43.7543,166.3262
4160.3,43.789,166.339
4160.9,43.8238,166.3517
4161.5,43.8586,166.3645
4162.1,43.8933,166.3773
4162.7,43.9281,166.3902
4163.3,43.9628,166.403
4163.9,43.9976,166.4159
4164.6,44.0323,166.4288
4165.2,44.067,166.4417
4165.8,44.1018,166.4546
4166.4,44.1365,166.4675
4167.0,44.1713,166.4805
4167.6,44.206,166.4934
4168.2,44.2407,166.5064
4168.8,44.2754,166.5194
4169.5,44.3102,166.5325
4170.1,44.3449,166.5455
4170.7,44.3796,166.5586
4171.3,44.4143,166.5717
4171.9,44.449,166.5848
4172.5,44.4838,166.5979
4173.1,44.5185,166.6111
4173.8,44.5532,166.6242
4174.4,44.5879,166.6374
4175.0,44.6226,166.6506
4175.6,44.6573,166.6638
4176.2,44.692,166.6771
4176.8,44.7267,166.6903
4177.4,44.7614,166.7036
4178.0,44.7961,166.7169
4178.7,44.8308,166.7302
4179.3,44.8654,166.7435
4179.9,44.9001,166.7569
4180.5,44.9348,166.7703
4181.1,44.9695,166.7837
4181.7,45.0042,166.7971
4182.3,45.0388,166.8105
4182.9,45.0735,166.824
4183.6,45.1082,166.8374
4184.2,45.1428,166.8509
4184.8,45.1775,166.8644
4185.4,45.2122,166.878
4186.0,45.2468,166.8915
4186.6,45.2815,166.9051
4187.2,45.3161,166.9187
4187.8,45.3508,166.9323
4188.5,45.3854,166.9459
4189.1,45.4201,166.9596
4189.7,45.4547,166.9733
4190.3,45.4894,166.9869
4190.9,45.524,167.0007
4191.5,45.5587,167.0144
4192.1,45.5933,167.0281
4192.8,45.6279,167.0419
4193.4,45.6625,167.0557
4194.0,45.6972,167.0695
4194.6,45.7318,167.0834
4195.2,45.7664,167.0972
4195.8,45.801,167.1111
4196.4,45.8357,167.125
4197.0,45.8703,167.1389
4197.7,45.9049,167.1528
4198.3,45.9395,167.1668
4198.9,45.9741,167.1808
4199.5,46.0087,167.1948
4200.1,46.0433,167.2088
4200.7,46.0779,167.2229
4201.3,46.1125,167.2369
4201.9,46.1471,167.251
4202.6,46.1817,167.2651
4203.2,46.2162,167.2792
4203.8,46.2508,167.2934
4204.4,46.2854,167.3076
4205.0,46.32,167.3217
4205.6,46.3546,167.336
4206.2,46.3891,167.3502
4206.8,46.4237,167.3645
4207.5,46.4583,167.3787
4208.1,46.4928,167.393
4208.7,46.5274,167.4073
4209.3,46.562,167.4217
4209.9,46.5965,167.4361
4210.5,46.6311,167.4505
4211.1,46.6656,167.4649
4211.7,46.7002,167.4793
4212.4,46.7347,167.4937
4213.0,46.7693,167.5082
4213.6,46.8038,167.5227
4214.2,46.8383,167.5372
4214.8,46.8729,167.5518
4215.4,46.9074,167.5663
4216.0,46.9419,167.5809
4216.7,46.9765,167.5955
4217.3,47.011,167.6102
4217.9,47.0455,167.6248
4218.5,47.08,167.6395
4219.1,47.1145,167.6542
4219.7,47.1491,167.6689
4220.3,47.1836,167.6837
4220.9,47.2181,167.6984
4221.6,47.2526,167.7132
4222.2,47.2871,167.728
4222.8,47.3216,167.7429
4223.4,47.3561,167.7577
4224.0,47.3906,167.7726
4224.6,47.425,167.7875
4225.2,47.4595,167.8024
4225.8,47.494,167.8174
4226.5,47.5285,167.8324
4227.1,47.563,167.8474
4227.7,47.5975,167.8624
4228.3,47.6319,167.8774
4228.9,47.6664,167.8925
4229.5,47.7009,167.9076
4230.1,47.7353,167.9227
4230.7,47.7698,167.9379
4231.4,47.8042,167.953
4232.0,47.8387,167.9682
4232.6,47.8731,167.9834
4233.2,47.9076,167.9986
4233.8,47.942,168.0139
4234.4,47.9765,168.0292
4235.0,48.0109,168.0445
4235.7,48.0453,168.0598
4236.3,48.0798,168.0752
4236.9,48.1142,168.0906
4237.5,48.1486,168.106
4238.1,48.1831,168.1214
4238.7,48.2175,168.1368
4239.3,48.2519,168.1523
4239.9,48.2863,168.1678
4240.6,48.3207,168.1833
4241.2,48.3551,168.1989
4241.8,48.3895,168.2145
4242.4,48.4239,168.2301
4243.0,48.4583,168.2457
4243.6,48.4927,168.2614
4244.2,48.5271,168.277
4244.8,48.5615,168.2927
4245.5,48.5959,168.3085
4246.1,48.6303,168.3242
4246.7,48.6647,168.34
4247.3,48.699,168.3558
4247.9,48.7334,168.3716
4248.5,48.7678,168.3875
4249.1,48.8022,168.4033
4249.7,48.8365,168.4193
4250.4,48.8709,168.4352
4251.0,48.9052,168.4511
4251.6,48.9396,168.4671
4252.2,48.9739,168.4831
4252.8,49.0083,168.4991
4253.4,49.0426,168.5152
4254.0,49.077,168.5313
4254.6,49.1113,168.5474
4255.3,49.1457,168.5635
4255.9,49.18,168.5797
4256.5,49.2143,168.5959
4257.1,49.2486,168.6121
4257.7,49.283,168.6283
4258.3,49.3173,168.6446
4258.9,49.3516,168.6609
4259.6,49.3859,168.6772
4260.2,49.4202,168.6936
4260.8,49.4545,168.7099
4261.4,49.4888,168.7263
4262.0,49.5231,168.7428
4262.6,49.5574,168.7592
4263.2,49.5917,168.7757
4263.8,49.626,168.7922
4264.5,49.6603,168.8088
4265.1,49.6946,168.8253
4265.7,49.7288,168.8419
4266.3,49.7631,168.8585
4266.9,49.7974,168.8752
4267.5,49.8317,168.8919
4268.1,49.8659,168.9086
4268.7,49.9002,168.9253
4269.4,49.9344,168.942
4270.0,49.9687,168.9588
4270.6,50.0029,168.9756
4271.2,50.0372,168.9925
4271.8,50.0714,169.0094
4272.4,50.1057,169.0262
4273.0,50.1399,169.0432
4273.6,50.1741,169.0601
4274.3,50.2084,169.0771
4274.9,50.2426,169.0941
4275.5,50.2768,169.1111
4276.1,50.311,169.1282
4276.7,50.3453,169.1453
4277.3,50.3795,169.1624
4277.9,50.4137,169.1796
4278.6,50.4479,169.1968
4279.2,50.4821,169.214
4279.8,50.5163,169.2312
4280.4,50.5505,169.2485
4281.0,50.5847,169.2658
4281.6,50.6189,169.2831
4282.2,50.653,169.3004
4282.8,50.6872,169.3178
4283.5,50.7214,169.3353
4284.1,50.7556,169.3527
4284.7,50.7897,169.3702
4285.3,50.8239,169.3877
4285.9,50.8581,169.4052
4286.5,50.8922,169.4228
4287.1,50.9264,169.4404
4287.7,50.9605,169.458
4288.4,50.9947,169.4756
4289.0,51.0288,169.4933
4289.6,51.063,169.511
4290.2,51.0971,169.5287
4290.8,51.1312,169.5465
4291.4,51.1654,169.5643
4292.0,51.1995,169.5822
4292.6,51.2336,169.6
4293.3,51.2677,169.6179
4293.9,51.3018,169.6358
4294.5,51.3359,169.6538
4295.1,51.37,169.6718
4295.7,51.4041,169.6898
4296.3,51.4382,169.7078
4296.9,51.4723,169.7259
4297.5,51.5064,169.744
4298.2,51.5405,169.7622
4298.8,51.5746,169.7803
4299.4,51.6087,169.7986
4300.0,51.6427,169.8168
4300.6,51.6768,169.8351
4301.2,51.7109,169.8534
4301.8,51.7449,169.8717
4302.5,51.779,169.89
4303.1,51.813,169.9084
4303.7,51.8471,169.9269
4304.3,51.8811,169.9453
4304.9,51.9152,169.9638
4305.5,51.9492,169.9823
4306.1,51.9833,170.0009
4306.7,52.0173,170.0195
4307.4,52.0513,170.0381
4308.0,52.0853,170.0568
4308.6,52.1193,170.0754
4309.2,52.1534,170.0942
4309.8,52.1874,170.1129
4310.4,52.2214,170.1317
4311.0,52.2554,170.1505
4311.6,52.2894,170.1694
4312.3,52.3234,170.1882
4312.9,52.3574,170.2072
4313.5,52.3913,170.2261
4314.1,52.4253,170.2451
4314.7,52.4593,170.2641
4315.3,52.4933,170.2832
4315.9,52.5272,170.3022
4316.5,52.5612,170.3214
4317.2,52.5952,170.3405
4317.8,52.6291,170.3597
4318.4,52.6631,170.3789
4319.0,52.697,170.3982
4319.6,52.731,170.4175
4320.2,52.7649,170.4368
4320.8,52.7988,170.4561
4321.5,52.8328,170.4755
4322.1,52.8667,170.495
4107.0,40.7525,165.3156
4107.6,40.7875,165.327
4108.2,40.8224,165.3384
4108.8,40.8574,165.3497
4109.4,40.8923,165.3611
4110.0,40.9272,165.3726
4110.6,40.9621,165.384
4111.2,40.9971,165.3954
4111.9,41.032,165.4069
4112.5,41.0669,165.4184
4113.1,41.1018,165.4299
4113.7,41.1367,165.4414
4114.3,41.1717,165.4529
4114.9,41.2066,165.4644
4115.5,41.2415,165.476
4116.1,41.2764,165.4875
4116.8,41.3113,165.4991
4117.4,41.3462,165.5107
4118.0,41.3811,165.5223
4118.6,41.416,165.534
4119.2,41.4509,165.5456
4119.8,41.4858,165.5573
4120.4,41.5207,165.5689
4121.0,41.5556,165.5806
4121.7,41.5905,165.5923
4122.3,41.6254,165.604
4122.9,41.6603,165.6158
4123.5,41.6952,165.6275
4124.1,41.73,165.6393
4124.7,41.7649,165.6511
4125.3,41.7998,165.6629
4125.9,41.8347,165.6747
4126.6,41.8695,165.6865
4127.2,41.9044,165.6984
4127.8,41.9393,165.7103
4128.4,41.9742,165.7221
4129.0,42.009,165.734
4129.6,42.0439,165.746
4130.2,42.0788,165.7579
4130.9,42.1136,165.7698
4131.5,42.1485,165.7818
4132.1,42.1833,165.7938
4132.7,42.2182,165.8058
4133.3,42.253,165.8178
4133.9,42.2879,165.8298
4134.5,42.3227,165.8418
4135.1,42.3576,165.8539
4135.8,42.3924,165.866
4136.4,42.4273,165.8781
4137.0,42.4621,165.8902
4137.6,42.4969,165.9023
4138.2,42.5318,165.9144
4138.8,42.5666,165.9266
4139.4,42.6015,165.9388
4140.0,42.6363,165.951
4140.7,42.6711,165.9632
4141.3,42.7059,165.9754
4141.9,42.7408,165.9876
